data;estado;value;treated
2012-07-01;sp; 8861617;0
2012-07-01;sergipe;  183541;0
2012-07-01;tocantins;  124068;0
2012-08-01;acre;   68968;0
2012-08-01;alagoas;  188697;0
2012-08-01;amapa;   59835;0
2012-08-01;amazonas;  563232;0
2012-08-01;bahia; 1137618;0
2012-08-01;ceara;  648392;0
2012-08-01;df;  470057;0
2012-08-01;es;  718941;0
2012-08-01;goias;  964869;0
2012-08-01;maranhao;  317086;0
2012-08-01;mt;  557951;0
2012-08-01;ms;  502516;0
2012-08-01;mg; 2716834;0
2012-08-01;para;  567553;0
2012-08-01;pb;  264921;0
2012-08-01;parana; 1460682;0
2012-08-01;pe;  846143;0
2012-08-01;piaui;  203440;0
2012-08-01;rj; 2306525;0
2012-08-01;rn;  308934;0
2012-08-01;rs; 1600097;0
2012-08-01;rondonia;  217363;0
2012-08-01;rr;   36715;0
2012-08-01;sc; 1054090;0
2012-08-01;sp; 9261849;0
2012-08-01;sergipe;  179282;0
2012-08-01;tocantins;  130580;0
2012-09-01;acre;   70018;0
2012-09-01;alagoas;  184758;0
2012-09-01;amapa;   59422;0
2012-09-01;amazonas;  669593;0
2012-09-01;bahia; 1276383;0
2012-09-01;ceara;  656136;0
2012-09-01;df;  488642;0
2012-09-01;es;  814207;0
2012-09-01;goias;  929402;0
2012-09-01;maranhao;  340891;0
2012-09-01;mt;  580035;0
2012-09-01;ms;  516557;0
2012-09-01;mg; 2771210;0
2012-09-01;para;  623576;0
2012-09-01;pb;  266930;0
2012-09-01;parana; 1585655;0
2012-09-01;pe;  903191;0
2012-09-01;piaui;  181359;0
2012-09-01;rj; 2378093;0
2012-09-01;rn;  304508;0
2012-09-01;rs; 1740615;0
2012-09-01;rondonia;  223834;0
2012-09-01;rr;   36916;0
2012-09-01;sc; 1125835;0
2012-09-01;sp; 9239647;0
2012-09-01;sergipe;  187027;0
2012-09-01;tocantins;  134193;0
2012-10-01;acre;   70018;0
2012-10-01;alagoas;  208298;0
2012-10-01;amapa;   63413;0
2012-10-01;amazonas;  555368;0
2012-10-01;bahia; 1272223;0
2012-10-01;ceara;  666259;0
2012-10-01;df;  452944;0
2012-10-01;es;  766606;0
2012-10-01;goias;  952383;0
2012-10-01;maranhao;  334945;0
2012-10-01;mt;  596508;0
2012-10-01;ms;  521855;0
2012-10-01;mg; 2769361;0
2012-10-01;para;  606340;0
2012-10-01;pb;  282202;0
2012-10-01;parana; 1530298;0
2012-10-01;pe;  892086;0
2012-10-01;piaui;  210844;0
2012-10-01;rj; 2317816;0
2012-10-01;rn;  315248;0
2012-10-01;rs; 1889474;0
2012-10-01;rondonia;  233225;0
2012-10-01;rr;   38316;0
2012-10-01;sc; 1066869;0
2012-10-01;sp; 9704163;0
2012-10-01;sergipe;  191433;0
2012-10-01;tocantins;  128638;0
2012-11-01;acre;   67835;0
2012-11-01;alagoas;  221992;0
2012-11-01;amapa;   61942;0
2012-11-01;amazonas;  556125;0
2012-11-01;bahia; 1337145;0
2012-11-01;ceara;  717961;0
2012-11-01;df;  532738;0
2012-11-01;es;  827786;0
2012-11-01;goias; 1173276;0
2012-11-01;maranhao;  369258;0
2012-11-01;mt;  649662;0
2012-11-01;ms;  583405;0
2012-11-01;mg; 2799859;0
2012-11-01;para;  830086;0
2012-11-01;pb;  295415;0
2012-11-01;parana; 1596520;0
2012-11-01;pe;  968895;0
2012-11-01;piaui;  219261;0
2012-11-01;rj; 2501316;0
2012-11-01;rn;  341944;0
2012-11-01;rs; 2159713;0
2012-11-01;rondonia;  245289;0
2012-11-01;rr;      42;0
2012-11-01;sc; 1146119;0
2012-11-01;sp; 9296075;0
2012-11-01;sergipe;  206402;0
2012-11-01;tocantins;  135193;0
2012-12-01;acre;   67505;0
2012-12-01;alagoas;  238339;0
2012-12-01;amapa;   65962;0
2012-12-01;amazonas;  540298;0
2012-12-01;bahia; 1272907;0
2012-12-01;ceara;  710520;0
2012-12-01;df;  561911;0
2012-12-01;es;  821771;0
2012-12-01;goias; 1239142;0
2012-12-01;maranhao;  348308;0
2012-12-01;mt;  595303;0
2012-12-01;ms;  554047;0
2012-12-01;mg; 3018410;0
2012-12-01;para;  630361;0
2012-12-01;pb;  312076;0
2012-12-01;parana; 1601438;0
2012-12-01;pe; 1010718;0
2012-12-01;piaui;  258482;0
2012-12-01;rj; 2459419;0
2012-12-01;rn;  366370;0
2012-12-01;rs; 1994739;0
2012-12-01;rondonia;  238549;0
2012-12-01;rr;   41505;0
2012-12-01;sc; 1164840;0
2012-12-01;sp;10397566;0
2012-12-01;sergipe;  215915;0
2012-12-01;tocantins;  134479;0
2013-01-01;acre;   58929;0
2013-01-01;alagoas;  261370;0
2013-01-01;amapa;   64124;0
2013-01-01;amazonas;  530238;0
2013-01-01;bahia; 1534288;0
2013-01-01;ceara;  709657;0
2013-01-01;df;  534184;0
2013-01-01;es;  867189;0
2013-01-01;goias;  990517;0
2013-01-01;maranhao;  383895;0
2013-01-01;mt;  594863;0
2013-01-01;ms;  542847;0
2013-01-01;mg; 2976566;0
2013-01-01;para;  662123;0
2013-01-01;pb;  344651;0
2013-01-01;parana; 1732904;0
2013-01-01;pe; 1042209;0
2013-01-01;piaui;  220569;0
2013-01-01;rj; 2728449;0
2013-01-01;rn;  325939;0
2013-01-01;rs; 2012637;0
2013-01-01;rondonia;  237897;0
2013-01-01;rr;   46142;0
2013-01-01;sc; 1215619;0
2013-01-01;sp; 8915737;0
2013-01-01;sergipe;  237830;0
2013-01-01;tocantins;  134063;0
2013-02-01;acre;   59254;0
2013-02-01;alagoas;  222775;0
2013-02-01;amapa;   57202;0
2013-02-01;amazonas;  542463;0
2013-02-01;bahia; 1265630;0
2013-02-01;ceara;  688623;0
2013-02-01;df;  429230;0
2013-02-01;es;  677058;0
2013-02-01;goias;  915667;0
2013-02-01;maranhao;  359357;0
2013-02-01;mt;  560274;0
2013-02-01;ms;  514059;0
2013-02-01;mg; 2739520;0
2013-02-01;para;  585842;0
2013-02-01;pb;  305779;0
2013-02-01;parana; 1459533;0
2013-02-01;pe;  922346;0
2013-02-01;piaui;  223335;0
2013-02-01;rj; 2462824;0
2013-02-01;rn;  311541;0
2013-02-01;rs; 1833498;0
2013-02-01;rondonia;  208410;0
2013-02-01;rr;   39300;0
2013-02-01;sc; 1052708;0
2013-02-01;sp; 8792927;0
2013-02-01;sergipe;  209459;0
2013-02-01;tocantins;  119259;0
2013-03-01;acre;   65068;0
2013-03-01;alagoas;  195661;0
2013-03-01;amapa;   51636;0
2013-03-01;amazonas;  497779;0
2013-03-01;bahia; 1043871;0
2013-03-01;ceara;  608278;0
2013-03-01;df;  507841;0
2013-03-01;es;  623503;0
2013-03-01;goias;  862775;0
2013-03-01;maranhao;  320393;0
2013-03-01;mt;  597994;0
2013-03-01;ms;  534188;0
2013-03-01;mg; 2548103;0
2013-03-01;para;  543128;0
2013-03-01;pb;  265501;0
2013-03-01;parana; 1441426;0
2013-03-01;pe;  829169;0
2013-03-01;piaui;  178804;0
2013-03-01;rj; 2457667;0
2013-03-01;rn;  289142;0
2013-03-01;rs; 1719414;0
2013-03-01;rondonia;  175043;0
2013-03-01;rr;   37336;0
2013-03-01;sc; 1034555;0
2013-03-01;sp; 9146622;0
2013-03-01;sergipe;  183460;0
2013-03-01;tocantins;  113061;0
2013-04-01;acre;   82819;0
2013-04-01;alagoas;  218071;0
2013-04-01;amapa;   59087;0
2013-04-01;amazonas;  596734;0
2013-04-01;bahia; 1241941;0
2013-04-01;ceara;  674011;0
2013-04-01;df;  498209;0
2013-04-01;es;  702759;0
2013-04-01;goias;  944809;0
2013-04-01;maranhao;  332909;0
2013-04-01;mt;  650803;0
2013-04-01;ms;  534226;0
2013-04-01;mg; 2848971;0
2013-04-01;para;  577810;0
2013-04-01;pb;  303060;0
2013-04-01;parana; 1605377;0
2013-04-01;pe;  911322;0
2013-04-01;piaui;  209624;0
2013-04-01;rj; 2562133;0
2013-04-01;rn;  327990;0
2013-04-01;rs; 1991434;0
2013-04-01;rondonia;  211900;0
2013-04-01;rr;   45362;0
2013-04-01;sc; 1115272;0
2013-04-01;sp; 9950983;0
2013-04-01;sergipe;  197518;0
2013-04-01;tocantins;  129042;0
2013-05-01;acre;   63007;0
2013-05-01;alagoas;  225717;0
2013-05-01;amapa;   64680;0
2013-05-01;amazonas;  610581;0
2013-05-01;bahia; 1346916;0
2013-05-01;ceara;  677930;0
2013-05-01;df;  501836;0
2013-05-01;es;  712529;0
2013-05-01;goias;  991344;0
2013-05-01;maranhao;  344472;0
2013-05-01;mt;  618924;0
2013-05-01;ms;  533263;0
2013-05-01;mg; 2891483;0
2013-05-01;para;  616791;0
2013-05-01;pb;  302500;0
2013-05-01;parana; 1612208;0
2013-05-01;pe;  950822;0
2013-05-01;piaui;  222866;0
2013-05-01;rj; 2455352;0
2013-05-01;rn;  323676;0
2013-05-01;rs; 1998895;0
2013-05-01;rondonia;  231248;0
2013-05-01;rr;   45709;0
2013-05-01;sc; 1159761;0
2013-05-01;sp;10434982;0
2013-05-01;sergipe;  216619;0
2013-05-01;tocantins;  134229;0
2013-06-01;acre;   62288;0
2013-06-01;alagoas;  206826;0
2013-06-01;amapa;   56944;0
2013-06-01;amazonas;  592926;0
2013-06-01;bahia; 1307527;0
2013-06-01;ceara;  681405;0
2013-06-01;df;  504202;0
2013-06-01;es;  727223;0
2013-06-01;goias; 1003955;0
2013-06-01;maranhao;  332679;0
2013-06-01;mt;  610132;0
2013-06-01;ms;  557366;0
2013-06-01;mg; 2871347;0
2013-06-01;para;  612478;0
2013-06-01;pb;  317798;0
2013-06-01;parana; 1674708;0
2013-06-01;pe;  942417;0
2013-06-01;piaui;  216669;0
2013-06-01;rj; 2739774;0
2013-06-01;rn;  329564;0
2013-06-01;rs; 1950880;0
2013-06-01;rondonia;  227789;0
2013-06-01;rr;   43092;0
2013-06-01;sc; 1130935;0
2013-06-01;sp;12565989;0
2013-06-01;sergipe;  202785;0
2013-06-01;tocantins;  148296;0
2013-07-01;acre;   62324;0
2013-07-01;alagoas;  202577;0
2013-07-01;amapa;   65773;0
2013-07-01;amazonas;  658981;0
2013-07-01;bahia; 1258564;0
2013-07-01;ceara;  698646;0
2013-07-01;df;  478219;0
2013-07-01;es;  679819;0
2013-07-01;goias;  987766;0
2013-07-01;maranhao;  366418;0
2013-07-01;mt;  639562;0
2013-07-01;ms;  571527;0
2013-07-01;mg; 2924560;0
2013-07-01;para;  638539;0
2013-07-01;pb;  343836;0
2013-07-01;parana; 1725532;0
2013-07-01;pe;  969343;0
2013-07-01;piaui;  217168;0
2013-07-01;rj; 2367354;0
2013-07-01;rn;  331023;0
2013-07-01;rs; 1943340;0
2013-07-01;rondonia;  253129;0
2013-07-01;rr;   41152;0
2013-07-01;sc; 1100341;0
2013-07-01;sp; 9914854;0
2013-07-01;sergipe;  199383;0
2013-07-01;tocantins;  139626;0
2013-08-01;acre;   60042;0
2013-08-01;alagoas;  227362;0
2013-08-01;amapa;   64707;0
2013-08-01;amazonas;  624930;0
2013-08-01;bahia; 1299703;0
2013-08-01;ceara;  746130;0
2013-08-01;df;  491368;0
2013-08-01;es;  720509;0
2013-08-01;goias; 1001439;0
2013-08-01;maranhao;  383635;0
2013-08-01;mt;  627323;0
2013-08-01;ms;  582453;0
2013-08-01;mg; 3033065;0
2013-08-01;para;  653125;0
2013-08-01;pb;  310441;0
2013-08-01;parana; 1656471;0
2013-08-01;pe;  954554;0
2013-08-01;piaui;  230477;0
2013-08-01;rj; 2381845;0
2013-08-01;rn;  343078;0
2013-08-01;rs; 2022132;0
2013-08-01;rondonia;  253129;0
2013-08-01;rr;   41687;0
2013-08-01;sc; 1160272;0
2013-08-01;sp; 9902585;0
2013-08-01;sergipe;  206831;0
2013-08-01;tocantins;  147987;0
2013-09-01;acre;   63935;0
2013-09-01;alagoas;  229586;0
2013-09-01;amapa;   66103;0
2013-09-01;amazonas;  718025;0
2013-09-01;bahia; 1322957;0
2013-09-01;ceara;  819418;0
2013-09-01;df;  550504;0
2013-09-01;es;  749170;0
2013-09-01;goias; 1034571;0
2013-09-01;maranhao;  403898;0
2013-09-01;mt;  642355;0
2013-09-01;ms;  593969;0
2013-09-01;mg; 3142923;0
2013-09-01;para;  671922;0
2013-09-01;pb;  309044;0
2013-09-01;parana; 1764782;0
2013-09-01;pe;  969347;0
2013-09-01;piaui;  233169;0
2013-09-01;rj; 2855689;0
2013-09-01;rn;  358180;0
2013-09-01;rs; 2052272;0
2013-09-01;rondonia;  234134;0
2013-09-01;rr;   44332;0
2013-09-01;sc; 1222097;0
2013-09-01;sp;10963864;0
2013-09-01;sergipe;  213595;0
2013-09-01;tocantins;  147554;0
2013-10-01;acre;   76190;0
2013-10-01;alagoas;  223012;0
2013-10-01;amapa;   88287;0
2013-10-01;amazonas;  715396;0
2013-10-01;bahia; 1382349;0
2013-10-01;ceara;  755868;0
2013-10-01;df;  534025;0
2013-10-01;es;  817579;0
2013-10-01;goias; 1255522;0
2013-10-01;maranhao;  364972;0
2013-10-01;mt;  631555;0
2013-10-01;ms;  591580;0
2013-10-01;mg; 3251365;0
2013-10-01;para;  653756;0
2013-10-01;pb;  318463;0
2013-10-01;parana; 1706895;0
2013-10-01;pe; 1009916;0
2013-10-01;piaui;  211838;0
2013-10-01;rj; 2853916;0
2013-10-01;rn;  341221;0
2013-10-01;rs; 2112672;0
2013-10-01;rondonia;  226345;0
2013-10-01;rr;   44249;0
2013-10-01;sc; 1168340;0
2013-10-01;sp;10420406;0
2013-10-01;sergipe;  207900;0
2013-10-01;tocantins;  147680;0
2013-11-01;acre;   77117;0
2013-11-01;alagoas;  244465;0
2013-11-01;amapa;   79607;0
2013-11-01;amazonas;  772596;0
2013-11-01;bahia; 1936724;0
2013-11-01;ceara;  786626;0
2013-11-01;df;  574792;0
2013-11-01;es;  752583;0
2013-11-01;goias; 1056834;0
2013-11-01;maranhao;  401678;0
2013-11-01;mt;  651371;0
2013-11-01;ms;  601470;0
2013-11-01;mg; 3171999;0
2013-11-01;para;  813672;0
2013-11-01;pb;  331788;0
2013-11-01;parana; 1836990;0
2013-11-01;pe; 1077882;0
2013-11-01;piaui;  262836;0
2013-11-01;rj; 2822490;0
2013-11-01;rn;  361248;0
2013-11-01;rs; 2276685;0
2013-11-01;rondonia;  235802;0
2013-11-01;rr;   45737;0
2013-11-01;sc; 1332640;0
2013-11-01;sp; 9915738;0
2013-11-01;sergipe;  244113;0
2013-11-01;tocantins;  158786;0
2013-12-01;acre;   70980;0
2013-12-01;alagoas;  273754;0
2013-12-01;amapa;   73793;0
2013-12-01;amazonas;  625086;0
2013-12-01;bahia; 1387990;0
2013-12-01;ceara;  858791;0
2013-12-01;df;  664584;0
2013-12-01;es;  757118;0
2013-12-01;goias; 1092548;0
2013-12-01;maranhao;  395999;0
2013-12-01;mt;  639535;0
2013-12-01;ms;  635830;0
2013-12-01;mg; 3553055;0
2013-12-01;para;  996067;0
2013-12-01;pb;  334626;0
2013-12-01;parana; 2541407;0
2013-12-01;pe; 1129287;0
2013-12-01;piaui;  249396;0
2013-12-01;rj; 2958401;0
2013-12-01;rn;  390869;0
2013-12-01;rs; 2146701;0
2013-12-01;rondonia;  259716;0
2013-12-01;rr;   48869;0
2013-12-01;sc; 1318292;0
2013-12-01;sp;10987528;0
2013-12-01;sergipe;  231593;0
2013-12-01;tocantins;  159430;0
2014-01-01;acre;   64252;0
2014-01-01;alagoas;  259418;0
2014-01-01;amapa;   77089;0
2014-01-01;amazonas;  663681;0
2014-01-01;bahia; 1502851;0
2014-01-01;ceara;  775352;0
2014-01-01;df;  569159;0
2014-01-01;es;  771314;0
2014-01-01;goias;  978814;0
2014-01-01;maranhao;  408968;0
2014-01-01;mt;  667988;0
2014-01-01;ms;  593875;0
2014-01-01;mg; 3202911;0
2014-01-01;para;  733435;0
2014-01-01;pb;  373910;0
2014-01-01;parana; 1835815;0
2014-01-01;pe; 1119921;0
2014-01-01;piaui;  240707;0
2014-01-01;rj; 2855821;0
2014-01-01;rn;  346845;0
2014-01-01;rs; 2206733;0
2014-01-01;rondonia;  261787;0
2014-01-01;rr;   49271;0
2014-01-01;sc; 1337314;0
2014-01-01;sp; 9998183;0
2014-01-01;sergipe;  252588;0
2014-01-01;tocantins;  156338;0
2014-02-01;acre;   67533;0
2014-02-01;alagoas;  247901;0
2014-02-01;amapa;   72255;0
2014-02-01;amazonas;  720430;0
2014-02-01;bahia; 1466854;0
2014-02-01;ceara;  762942;0
2014-02-01;df;  501122;0
2014-02-01;es;  738740;0
2014-02-01;goias;  958688;0
2014-02-01;maranhao;  368326;0
2014-02-01;mt;  576408;0
2014-02-01;ms;  576872;0
2014-02-01;mg; 3181795;0
2014-02-01;para;  676426;0
2014-02-01;pb;  331353;0
2014-02-01;parana; 1617494;0
2014-02-01;pe; 1008829;0
2014-02-01;piaui;  248030;0
2014-02-01;rj; 2841005;0
2014-02-01;rn;  352313;0
2014-02-01;rs; 2045248;0
2014-02-01;rondonia;  191263;0
2014-02-01;rr;   47990;0
2014-02-01;sc; 1259175;0
2014-02-01;sp; 9906200;0
2014-02-01;sergipe;  228821;0
2014-02-01;tocantins;  148107;0
2014-03-01;acre;   57513;0
2014-03-01;alagoas;  240483;0
2014-03-01;amapa;   59682;0
2014-03-01;amazonas;  701301;0
2014-03-01;bahia; 1327665;0
2014-03-01;ceara;  724674;0
2014-03-01;df;  503608;0
2014-03-01;es;  863875;0
2014-03-01;goias;  928681;0
2014-03-01;maranhao;  370486;0
2014-03-01;mt;  558839;0
2014-03-01;ms;  571805;0
2014-03-01;mg; 2919350;0
2014-03-01;para;  636046;0
2014-03-01;pb;  339589;0
2014-03-01;parana; 1681522;0
2014-03-01;pe; 1000662;0
2014-03-01;piaui;  204551;0
2014-03-01;rj; 2611483;0
2014-03-01;rn;  350105;0
2014-03-01;rs; 1975407;0
2014-03-01;rondonia;  218059;0
2014-03-01;rr;   45305;0
2014-03-01;sc; 1278663;0
2014-03-01;sp; 9678713;0
2014-03-01;sergipe;  211511;0
2014-03-01;tocantins;  137014;0
2014-04-01;acre;   75384;0
2014-04-01;alagoas;  238749;0
2014-04-01;amapa;   65461;0
2014-04-01;amazonas;  634659;0
2014-04-01;bahia; 1381181;0
2014-04-01;ceara;  738926;0
2014-04-01;df;  538276;0
2014-04-01;es;  701855;0
2014-04-01;goias; 1155869;0
2014-04-01;maranhao;  332790;0
2014-04-01;mt;  718935;0
2014-04-01;ms;  616963;0
2014-04-01;mg; 3078682;0
2014-04-01;para;  696640;0
2014-04-01;pb;  346514;0
2014-04-01;parana; 1874550;0
2014-04-01;pe;  971082;0
2014-04-01;piaui;  238784;0
2014-04-01;rj; 2676961;0
2014-04-01;rn;  358042;0
2014-04-01;rs; 2111810;0
2014-04-01;rondonia;  226688;0
2014-04-01;rr;   47876;0
2014-04-01;sc; 1257322;0
2014-04-01;sp; 9868912;0
2014-04-01;sergipe;  218489;0
2014-04-01;tocantins;  144846;0
2014-05-01;acre;   82594;0
2014-05-01;alagoas;  262531;0
2014-05-01;amapa;   69030;0
2014-05-01;amazonas;  667542;0
2014-05-01;bahia; 1402246;0
2014-05-01;ceara;  723087;0
2014-05-01;df;  567593;0
2014-05-01;es;  755761;0
2014-05-01;goias; 1078472;0
2014-05-01;maranhao;  379816;0
2014-05-01;mt;  638638;0
2014-05-01;ms;  605919;0
2014-05-01;mg; 3034946;0
2014-05-01;para;  681022;0
2014-05-01;pb;  383407;0
2014-05-01;parana; 1719729;0
2014-05-01;pe;  989635;0
2014-05-01;piaui;  235031;0
2014-05-01;rj; 2514530;0
2014-05-01;rn;  347248;0
2014-05-01;rs; 2046363;0
2014-05-01;rondonia;  239834;0
2014-05-01;rr;   51409;0
2014-05-01;sc; 1250828;0
2014-05-01;sp;10038876;0
2014-05-01;sergipe;  216381;0
2014-05-01;tocantins;  148930;0
2014-06-01;acre;   85727;0
2014-06-01;alagoas;  208058;0
2014-06-01;amapa;   69526;0
2014-06-01;amazonas;  631992;0
2014-06-01;bahia; 1499066;0
2014-06-01;ceara;  752457;0
2014-06-01;df;  530884;0
2014-06-01;es;  758656;0
2014-06-01;goias; 1090617;0
2014-06-01;maranhao;  368955;0
2014-06-01;mt;  685357;0
2014-06-01;ms;  605983;0
2014-06-01;mg; 3211897;0
2014-06-01;para;  720017;0
2014-06-01;pb;  364374;0
2014-06-01;parana; 1724115;0
2014-06-01;pe; 1053642;0
2014-06-01;piaui;  241999;0
2014-06-01;rj; 2430417;0
2014-06-01;rn;  361082;0
2014-06-01;rs; 2096161;0
2014-06-01;rondonia;  257455;0
2014-06-01;rr;   53439;0
2014-06-01;sc; 1293069;0
2014-06-01;sp; 9988777;0
2014-06-01;sergipe;  226007;0
2014-06-01;tocantins;  154681;0
2014-07-01;acre;   76502;0
2014-07-01;alagoas;  224488;0
2014-07-01;amapa;   71910;0
2014-07-01;amazonas;  567742;0
2014-07-01;bahia; 1349440;0
2014-07-01;ceara;  780738;0
2014-07-01;df;  541960;0
2014-07-01;es;  697929;0
2014-07-01;goias; 1049939;0
2014-07-01;maranhao;  371819;0
2014-07-01;mt;  682630;0
2014-07-01;ms;  583045;0
2014-07-01;mg; 3048409;0
2014-07-01;para;  718349;0
2014-07-01;pb;  344151;0
2014-07-01;parana; 1672688;0
2014-07-01;pe; 1005336;0
2014-07-01;piaui;  238573;0
2014-07-01;rj; 2545638;0
2014-07-01;rn;  334754;0
2014-07-01;rs; 1869931;0
2014-07-01;rondonia;  267809;0
2014-07-01;rr;   48848;0
2014-07-01;sc; 1181942;0
2014-07-01;sp;10251524;0
2014-07-01;sergipe;  210606;0
2014-07-01;tocantins;  153925;0
2014-08-01;acre;   74448;0
2014-08-01;alagoas;  223056;0
2014-08-01;amapa;   71275;0
2014-08-01;amazonas;  632909;0
2014-08-01;bahia; 1393942;0
2014-08-01;ceara;  761176;0
2014-08-01;df;  608943;0
2014-08-01;es;  695344;0
2014-08-01;goias; 1096846;0
2014-08-01;maranhao;  404306;0
2014-08-01;mt;  685987;0
2014-08-01;ms;  616542;0
2014-08-01;mg; 3209803;0
2014-08-01;para;  768474;0
2014-08-01;pb;  350459;0
2014-08-01;parana; 1707119;0
2014-08-01;pe;  988313;0
2014-08-01;piaui;  249536;0
2014-08-01;rj; 2620494;0
2014-08-01;rn;  381141;0
2014-08-01;rs; 2107170;0
2014-08-01;rondonia;  285615;0
2014-08-01;rr;   47130;0
2014-08-01;sc; 1241951;0
2014-08-01;sp; 9776885;0
2014-08-01;sergipe;  217250;0
2014-08-01;tocantins;  165771;0
2014-09-01;acre;   73926;0
2014-09-01;alagoas;  246630;0
2014-09-01;amapa;   71642;0
2014-09-01;amazonas;  651476;0
2014-09-01;bahia; 1432036;0
2014-09-01;ceara;  830213;0
2014-09-01;df;  566914;0
2014-09-01;es;  684121;0
2014-09-01;goias; 1320167;0
2014-09-01;maranhao;  398901;0
2014-09-01;mt;  698233;0
2014-09-01;ms;  636956;0
2014-09-01;mg; 3295485;0
2014-09-01;para;  750830;0
2014-09-01;pb;  367946;0
2014-09-01;parana; 1951085;0
2014-09-01;pe; 1064817;0
2014-09-01;piaui;  259909;0
2014-09-01;rj; 2645155;0
2014-09-01;rn;  376606;0
2014-09-01;rs; 2301560;0
2014-09-01;rondonia;  261598;0
2014-09-01;rr;   48165;0
2014-09-01;sc; 1334751;0
2014-09-01;sp;10496435;0
2014-09-01;sergipe;  221592;0
2014-09-01;tocantins;  162662;0
2014-10-01;acre;   79842;0
2014-10-01;alagoas;  244860;0
2014-10-01;amapa;   74591;0
2014-10-01;amazonas;  600675;0
2014-10-01;bahia; 1548707;0
2014-10-01;ceara;  856338;0
2014-10-01;df;  670132;0
2014-10-01;es;  790398;0
2014-10-01;goias; 1152436;0
2014-10-01;maranhao;  450620;0
2014-10-01;mt;  734027;0
2014-10-01;ms;  615016;0
2014-10-01;mg; 3400093;0
2014-10-01;para;  780229;0
2014-10-01;pb;  385225;0
2014-10-01;parana; 1994028;0
2014-10-01;pe; 1114645;0
2014-10-01;piaui;  281399;0
2014-10-01;rj; 2884163;0
2014-10-01;rn;  374674;0
2014-10-01;rs; 2228441;0
2014-10-01;rondonia;  256460;0
2014-10-01;rr;   52562;0
2014-10-01;sc; 1396959;0
2014-10-01;sp;10917123;0
2014-10-01;sergipe;  247732;0
2014-10-01;tocantins;  167154;0
2014-11-01;acre;   78383;0
2014-11-01;alagoas;  256201;0
2014-11-01;amapa;   75499;0
2014-11-01;amazonas;  763118;0
2014-11-01;bahia; 1580882;0
2014-11-01;ceara;  861852;0
2014-11-01;df;  566914;0
2014-11-01;es;  759376;0
2014-11-01;goias; 1117503;0
2014-11-01;maranhao;  421482;0
2014-11-01;mt;  706208;0
2014-11-01;ms;  647810;0
2014-11-01;mg; 3474958;0
2014-11-01;para;  813709;0
2014-11-01;pb;  405870;0
2014-11-01;parana; 1838616;0
2014-11-01;pe; 1158919;0
2014-11-01;piaui;  266498;0
2014-11-01;rj; 2652798;0
2014-11-01;rn;  396950;0
2014-11-01;rs; 2367089;0
2014-11-01;rondonia;  264566;0
2014-11-01;rr;   56540;0
2014-11-01;sc; 1480989;0
2014-11-01;sp;10400959;0
2014-11-01;sergipe;  247732;0
2014-11-01;tocantins;  176891;0
2014-12-01;acre;   80801;0
2014-12-01;alagoas;  275469;0
2014-12-01;amapa;   83486;0
2014-12-01;amazonas;  553206;0
2014-12-01;bahia; 1691059;0
2014-12-01;ceara;  887968;0
2014-12-01;df;  865630;0
2014-12-01;es;  808356;0
2014-12-01;goias; 1324815;0
2014-12-01;maranhao;  439152;0
2014-12-01;mt;  684830;0
2014-12-01;ms;  695993;0
2014-12-01;mg; 3229710;0
2014-12-01;para; 1092104;0
2014-12-01;pb;  399130;0
2014-12-01;parana; 3199039;0
2014-12-01;pe; 1184000;0
2014-12-01;piaui;  274338;0
2014-12-01;rj; 2608066;0
2014-12-01;rn;  409690;0
2014-12-01;rs; 2498294;0
2014-12-01;rondonia;  275512;0
2014-12-01;rr;   58383;0
2014-12-01;sc; 1456864;0
2014-12-01;sp;11513550;0
2014-12-01;sergipe;  233283;0
2014-12-01;tocantins;  178394;0
2015-01-01;acre;   88634;0
2015-01-01;alagoas;  293307;0
2015-01-01;amapa;   81722;0
2015-01-01;amazonas;  619731;0
2015-01-01;bahia; 1595219;0
2015-01-01;ceara;  843831;0
2015-01-01;df;  599140;0
2015-01-01;es;  771855;0
2015-01-01;goias; 1099960;0
2015-01-01;maranhao;  394196;0
2015-01-01;mt;  650875;0
2015-01-01;ms;  636922;0
2015-01-01;mg; 3223716;0
2015-01-01;para;  870290;0
2015-01-01;pb;  436476;0
2015-01-01;parana; 2150055;0
2015-01-01;pe; 1198389;0
2015-01-01;piaui;  293266;0
2015-01-01;rj; 2970029;0
2015-01-01;rn;  415222;0
2015-01-01;rs; 2363241;0
2015-01-01;rondonia;  281689;0
2015-01-01;rr;   57249;0
2015-01-01;sc; 1463996;0
2015-01-01;sp;10218016;0
2015-01-01;sergipe;  257786;0
2015-01-01;tocantins;  179057;0
2015-02-01;acre;   83833;0
2015-02-01;alagoas;  280767;0
2015-02-01;amapa;   67985;0
2015-02-01;amazonas;  633218;0
2015-02-01;bahia; 1463972;0
2015-02-01;ceara;  763582;0
2015-02-01;df;  552206;0
2015-02-01;es;  760247;0
2015-02-01;goias; 1097294;0
2015-02-01;maranhao;  418874;0
2015-02-01;mt;  641871;0
2015-02-01;ms;  571478;0
2015-02-01;mg; 2968410;0
2015-02-01;para;  758662;0
2015-02-01;pb;  367506;0
2015-02-01;parana; 1650279;0
2015-02-01;pe; 1071965;0
2015-02-01;piaui;  274279;0
2015-02-01;rj; 2525843;0
2015-02-01;rn;  371583;0
2015-02-01;rs; 2088685;0
